id,event_date,year,President,country,geometry,week,stack
260,2018-04-01T00:00:00Z,2018,Trump I,Somalia,"c(46.6234, 4.6815)",2018-04-01,2
261,2018-04-01T00:00:00Z,2018,Trump I,Somalia,"c(42.3015, 2.5799)",2018-04-01,3
262,2018-04-05T00:00:00Z,2018,Trump I,Somalia,"c(42.7666, 0.4833)",2018-04-01,4
263,2018-04-08T00:00:00Z,2018,Trump I,Somalia,"c(49.8725, 11.1161)",2018-04-08,1
264,2018-04-11T00:00:00Z,2018,Trump I,Somalia,"c(42.2882, 0.0288)",2018-04-08,2
265,2018-04-11T00:00:00Z,2018,Trump I,Yemen,"c(49.1242, 14.5425)",2018-04-08,3
266,2018-04-16T00:00:00Z,2018,Trump I,Somalia,"c(44.509, 2.7144)",2018-04-15,1
267,2018-04-23T00:00:00Z,2018,Trump I,Yemen,"c(45.5727, 13.9852)",2018-04-22,1
268,2018-04-27T00:00:00Z,2018,Trump I,Yemen,"c(46.9482, 14.1851)",2018-04-22,2
269,2018-04-30T00:00:00Z,2018,Trump I,Yemen,"c(44.2067, 15.3547)",2018-04-29,1
270,2018-05-07T00:00:00Z,2018,Trump I,Somalia,"c(44.9885, 4.195)",2018-05-06,1
271,2018-05-09T00:00:00Z,2018,Trump I,Somalia,"c(44.8333, 1.9833)",2018-05-06,2
272,2018-05-13T00:00:00Z,2018,Trump I,Somalia,"c(45.116, 2.15)",2018-05-13,1
273,2018-05-14T00:00:00Z,2018,Trump I,Yemen,"c(46.1544, 14.432)",2018-05-13,2
274,2018-05-15T00:00:00Z,2018,Trump I,Yemen,"c(45.3495, 15.48)",2018-05-13,3
275,2018-05-23T00:00:00Z,2018,Trump I,Somalia,"c(45.1086, 2.0647)",2018-05-20,1
276,2018-05-23T00:00:00Z,2018,Trump I,Somalia,"c(45.14, 2.1338)",2018-05-20,2
277,2018-05-25T00:00:00Z,2018,Trump I,Yemen,"c(46.1544, 14.432)",2018-05-20,3
278,2018-05-28T00:00:00Z,2018,Trump I,Yemen,"c(42.662, 15.186)",2018-05-27,1
279,2018-05-31T00:00:00Z,2018,Trump I,Somalia,"c(44.9667, 1.8342)",2018-05-27,2
280,2018-05-31T00:00:00Z,2018,Trump I,Somalia,"c(44.8975, 2.0476)",2018-05-27,3
281,2018-06-02T00:00:00Z,2018,Trump I,Somalia,"c(49.1816, 11.2842)",2018-05-27,4
282,2018-06-02T00:00:00Z,2018,Trump I,Somalia,"c(49.0568, 10.9901)",2018-05-27,5
283,2018-06-03T00:00:00Z,2018,Trump I,Somalia,"c(49.1816, 11.2842)",2018-06-03,1
284,2018-06-04T00:00:00Z,2018,Trump I,Yemen,"c(42.662, 15.186)",2018-06-03,2
285,2018-06-06T00:00:00Z,2018,Trump I,Libya,"c(13.9942, 31.7566)",2018-06-03,3
286,2018-06-06T00:00:00Z,2018,Trump I,Libya,"c(13.8578, 31.4324)",2018-06-03,4
287,2018-06-08T00:00:00Z,2018,Trump I,Somalia,"c(42.6761, 0.0304)",2018-06-03,5
288,2018-06-13T00:00:00Z,2018,Trump I,Libya,"c(14.5868, 31.1397)",2018-06-10,1
289,2018-06-28T00:00:00Z,2018,Trump I,Yemen,"c(45.3864, 15.4584)",2018-06-24,1
290,2018-07-04T00:00:00Z,2018,Trump I,Pakistan,"c(69.7616, 32.9069)",2018-07-01,1
291,2018-07-04T00:00:00Z,2018,Trump I,Yemen,"c(46.1964, 14.7458)",2018-07-01,2
292,2018-07-06T00:00:00Z,2018,Trump I,Yemen,"c(45.7189, 14.8007)",2018-07-01,3
293,2018-07-07T00:00:00Z,2018,Trump I,Yemen,"c(44.908, 16.1264)",2018-07-01,4
294,2018-07-22T00:00:00Z,2018,Trump I,Yemen,"c(49.1242, 14.5425)",2018-07-22,1
295,2018-07-22T00:00:00Z,2018,Trump I,Yemen,"c(45.2695, 15.3424)",2018-07-22,2
296,2018-07-23T00:00:00Z,2018,Trump I,Somalia,"c(42.5945, -0.0416)",2018-07-22,3
297,2018-07-24T00:00:00Z,2018,Trump I,Somalia,"c(45.3695, 2.5878)",2018-07-22,4
298,2018-07-24T00:00:00Z,2018,Trump I,Somalia,"c(44.7639, 1.7131)",2018-07-22,5
299,2018-07-24T00:00:00Z,2018,Trump I,Yemen,"c(49.1242, 14.5425)",2018-07-22,6
300,2018-07-25T00:00:00Z,2018,Trump I,Yemen,"c(45.6971, 13.3568)",2018-07-22,7
301,2018-08-02T00:00:00Z,2018,Trump I,Somalia,"c(44.7656, 3.1227)",2018-07-29,1
302,2018-08-02T00:00:00Z,2018,Trump I,Yemen,"c(45.2695, 15.3424)",2018-07-29,2
303,2018-08-03T00:00:00Z,2018,Trump I,Somalia,"c(44.8055, 2.5824)",2018-07-29,3
304,2018-08-13T00:00:00Z,2018,Trump I,Somalia,"c(45.116, 2.15)",2018-08-12,1
305,2018-08-14T00:00:00Z,2018,Trump I,Somalia,"c(45.2636, 2.2991)",2018-08-12,2
306,2018-08-14T00:00:00Z,2018,Trump I,Yemen,"c(45.5727, 13.9852)",2018-08-12,3
307,2018-08-15T00:00:00Z,2018,Trump I,Somalia,"c(45.5042, 2.7797)",2018-08-12,4
308,2018-08-21T00:00:00Z,2018,Trump I,Somalia,"c(42.7382, 0.0692)",2018-08-19,1
309,2018-08-21T00:00:00Z,2018,Trump I,Somalia,"c(42.5945, -0.0416)",2018-08-19,2
310,2018-08-26T00:00:00Z,2018,Trump I,Somalia,"c(44.9667, 1.8342)",2018-08-26,1
311,2018-08-27T00:00:00Z,2018,Trump I,Somalia,"c(45.0377, 2.1311)",2018-08-26,2
312,2018-08-28T00:00:00Z,2018,Trump I,Libya,"c(13.9942, 31.7566)",2018-08-26,3
313,2018-08-29T00:00:00Z,2018,Trump I,Somalia,"c(44.8936, 2.6195)",2018-08-26,4
314,2018-09-04T00:00:00Z,2018,Trump I,Somalia,"c(42.5732, 1.2448)",2018-09-02,1
315,2018-09-09T00:00:00Z,2018,Trump I,Yemen,"c(46.1564, 13.5608)",2018-09-09,1
316,2018-09-11T00:00:00Z,2018,Trump I,Somalia,"c(44.7733, 1.9167)",2018-09-09,2
317,2018-09-13T00:00:00Z,2018,Trump I,Somalia,"c(44.7733, 1.9167)",2018-09-09,3
318,2018-09-13T00:00:00Z,2018,Trump I,Somalia,"c(45.624, 2.7878)",2018-09-09,4
319,2018-09-18T00:00:00Z,2018,Trump I,Yemen,"c(45.0387, 14.7915)",2018-09-16,1
320,2018-09-21T00:00:00Z,2018,Trump I,Somalia,"c(43.3837, 0.8014)",2018-09-16,2
321,2018-09-26T00:00:00Z,2018,Trump I,Libya,"c(12.7805, 26.5921)",2018-09-23,1
322,2018-10-01T00:00:00Z,2018,Trump I,Somalia,"c(42.5463, -0.3603)",2018-09-30,1
323,2018-10-01T00:00:00Z,2018,Trump I,Somalia,"c(42.7382, 0.0692)",2018-09-30,2
324,2018-10-04T00:00:00Z,2018,Trump I,Somalia,"c(41.8674, 3.0359)",2018-09-30,3
325,2018-10-06T00:00:00Z,2018,Trump I,Somalia,"c(43.3837, 0.8014)",2018-09-30,4
326,2018-10-09T00:00:00Z,2018,Trump I,Somalia,"c(43.3837, 0.8014)",2018-10-07,1
327,2018-10-12T00:00:00Z,2018,Trump I,Somalia,"c(47.5154, 4.6599)",2018-10-07,2
328,2018-10-13T00:00:00Z,2018,Trump I,Somalia,"c(47.8584, 4.6517)",2018-10-07,3
329,2018-10-14T00:00:00Z,2018,Trump I,Somalia,"c(42.6829, 0.0263)",2018-10-14,1
330,2018-10-14T00:00:00Z,2018,Trump I,Somalia,"c(42.6829, 0.0263)",2018-10-14,2
331,2018-10-14T00:00:00Z,2018,Trump I,Somalia,"c(42.7091, 0.0356)",2018-10-14,3
332,2018-10-18T00:00:00Z,2018,Trump I,Somalia,"c(41.6946, 3.6289)",2018-10-14,4
333,2018-10-25T00:00:00Z,2018,Trump I,Somalia,"c(44.3793, 1.4793)",2018-10-21,1
334,2018-10-25T00:00:00Z,2018,Trump I,Somalia,"c(43.3837, 0.8014)",2018-10-21,2
335,2018-11-03T00:00:00Z,2018,Trump I,Somalia,"c(42.607, -0.2021)",2018-10-28,1
336,2018-11-19T00:00:00Z,2018,Trump I,Somalia,"c(48.1333, 5.1667)",2018-11-18,1
337,2018-11-20T00:00:00Z,2018,Trump I,Somalia,"c(47.8584, 4.6517)",2018-11-18,2
338,2018-11-20T00:00:00Z,2018,Trump I,Somalia,"c(47.9918, 5.0116)",2018-11-18,3
339,2018-11-21T00:00:00Z,2018,Trump I,Somalia,"c(48.1333, 5.1667)",2018-11-18,4
340,2018-11-22T00:00:00Z,2018,Trump I,Afghanistan,"c(69.2984, 37.0704)",2018-11-18,5
341,2018-11-23T00:00:00Z,2018,Trump I,Afghanistan,"c(69.2378, 35.1183)",2018-11-18,6
342,2018-11-25T00:00:00Z,2018,Trump I,Yemen,"c(44.8797, 14.5564)",2018-11-25,1
343,2018-11-27T00:00:00Z,2018,Trump I,Somalia,"c(47.4833, 5.75)",2018-11-25,2
344,2018-11-27T00:00:00Z,2018,Trump I,Somalia,"c(48.1333, 5.1667)",2018-11-25,3
345,2018-11-29T00:00:00Z,2018,Trump I,Libya,"c(10.5613, 25.7812)",2018-11-25,4
346,2018-11-30T00:00:00Z,2018,Trump I,Somalia,"c(44.0821, 2.8049)",2018-11-25,5
347,2018-12-08T00:00:00Z,2018,Trump I,Somalia,"c(45.3833, 2.35)",2018-12-02,1
348,2018-12-09T00:00:00Z,2018,Trump I,Somalia,"c(45.2636, 2.2991)",2018-12-09,1
349,2018-12-14T00:00:00Z,2018,Trump I,Libya,"c(16.2109, 31.2319)",2018-12-09,2
350,2018-12-15T00:00:00Z,2018,Trump I,Somalia,"c(44.9667, 1.8342)",2018-12-09,3
351,2018-12-16T00:00:00Z,2018,Trump I,Somalia,"c(44.9667, 1.8342)",2018-12-16,1
352,2018-12-18T00:00:00Z,2018,Trump I,Somalia,"c(49.1816, 11.2842)",2018-12-16,2
353,2018-12-19T00:00:00Z,2018,Trump I,Somalia,"c(44.8055, 2.5824)",2018-12-16,3
354,2018-12-21T00:00:00Z,2018,Trump I,Somalia,"c(44.622, 1.7272)",2018-12-16,4
355,2018-12-30T00:00:00Z,2018,Trump I,Somalia,"c(42.7666, 0.4833)",2018-12-30,1
356,2019-01-01T00:00:00Z,2019,Trump I,Yemen,"c(45.3864, 15.4584)",2018-12-30,2
357,2019-01-02T00:00:00Z,2019,Trump I,Somalia,"c(43.1637, 1.4603)",2018-12-30,3
358,2019-01-04T00:00:00Z,2019,Trump I,Yemen,"c(45.5077, 14.9949)",2018-12-30,4
359,2019-01-06T00:00:00Z,2019,Trump I,Somalia,"c(43.1177, 1.5697)",2019-01-06,1
360,2019-01-06T00:00:00Z,2019,Trump I,Somalia,"c(43.1637, 1.4603)",2019-01-06,2
361,2019-01-07T00:00:00Z,2019,Trump I,Somalia,"c(41.5291, -0.091)",2019-01-06,3
362,2019-01-08T00:00:00Z,2019,Trump I,Somalia,"c(43.1177, 1.5697)",2019-01-06,4
363,2019-01-15T00:00:00Z,2019,Trump I,North Korea,"c(123.6165, 37.6964)",2019-01-13,1
364,2019-01-19T00:00:00Z,2019,Trump I,Somalia,"c(42.5945, -0.0416)",2019-01-13,2
365,2019-01-19T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-01-13,3
366,2019-01-20T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-01-20,1
367,2019-01-21T00:00:00Z,2019,Trump I,Yemen,"c(45.8333, 14.25)",2019-01-20,2
368,2019-01-21T00:00:00Z,2019,Trump I,Yemen,"c(45.2613, 15.1299)",2019-01-20,3
369,2019-01-23T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-01-20,4
370,2019-01-30T00:00:00Z,2019,Trump I,Somalia,"c(45.215, 4.7147)",2019-01-27,1
371,2019-01-30T00:00:00Z,2019,Trump I,Somalia,"c(45.2043, 4.736)",2019-01-27,2
372,2019-02-01T00:00:00Z,2019,Trump I,Somalia,"c(44.9667, 1.8342)",2019-01-27,3
373,2019-02-02T00:00:00Z,2019,Trump I,Somalia,"c(44.7639, 1.7131)",2019-01-27,4
374,2019-02-03T00:00:00Z,2019,Trump I,Somalia,"c(44.9667, 1.8342)",2019-02-03,1
375,2019-02-05T00:00:00Z,2019,Trump I,Somalia,"c(44.509, 2.7144)",2019-02-03,2
376,2019-02-06T00:00:00Z,2019,Trump I,Somalia,"c(44.7639, 1.7131)",2019-02-03,3
377,2019-02-06T00:00:00Z,2019,Trump I,Somalia,"c(44.9667, 1.8342)",2019-02-03,4
378,2019-02-07T00:00:00Z,2019,Trump I,Somalia,"c(44.8975, 2.0476)",2019-02-03,5
379,2019-02-08T00:00:00Z,2019,Trump I,Somalia,"c(42.7091, 0.0356)",2019-02-03,6
380,2019-02-10T00:00:00Z,2019,Trump I,Somalia,"c(44.7, 1.8)",2019-02-10,1
381,2019-02-11T00:00:00Z,2019,Trump I,Somalia,"c(44.7, 1.8)",2019-02-10,2
382,2019-02-13T00:00:00Z,2019,Trump I,Libya,"c(12.7805, 26.5921)",2019-02-10,3
383,2019-02-13T00:00:00Z,2019,Trump I,Somalia,"c(44.7, 1.8)",2019-02-10,4
384,2019-02-20T00:00:00Z,2019,Trump I,Yemen,"c(48.7933, 15.9433)",2019-02-17,1
385,2019-02-23T00:00:00Z,2019,Trump I,Somalia,"c(44.8333, 1.9833)",2019-02-17,2
386,2019-02-23T00:00:00Z,2019,Trump I,Somalia,"c(44.53, 1.7878)",2019-02-17,3
387,2019-02-23T00:00:00Z,2019,Trump I,Somalia,"c(44.8975, 2.0476)",2019-02-17,4
388,2019-02-23T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-02-17,5
389,2019-02-24T00:00:00Z,2019,Trump I,Somalia,"c(45.2043, 4.736)",2019-02-24,1
390,2019-02-25T00:00:00Z,2019,Trump I,Somalia,"c(45.2043, 4.736)",2019-02-24,2
391,2019-02-28T00:00:00Z,2019,Trump I,Somalia,"c(45.5651, 3.8519)",2019-02-24,3
392,2019-02-28T00:00:00Z,2019,Trump I,Somalia,"c(45.2043, 4.736)",2019-02-24,4
393,2019-03-12T00:00:00Z,2019,Trump I,Somalia,"c(44.0821, 2.8049)",2019-03-10,1
394,2019-03-13T00:00:00Z,2019,Trump I,Somalia,"c(44.7639, 1.7131)",2019-03-10,2
395,2019-03-13T00:00:00Z,2019,Trump I,Somalia,"c(42.6609, -0.0016)",2019-03-10,3
396,2019-03-14T00:00:00Z,2019,Trump I,Somalia,"c(42.6609, -0.0016)",2019-03-10,4
397,2019-03-15T00:00:00Z,2019,Trump I,Somalia,"c(44.509, 2.7144)",2019-03-10,5
398,2019-03-15T00:00:00Z,2019,Trump I,Somalia,"c(44.9076, 1.7977)",2019-03-10,6
399,2019-03-18T00:00:00Z,2019,Trump I,Somalia,"c(45.0711, 2.0864)",2019-03-17,1
400,2019-03-25T00:00:00Z,2019,Trump I,Yemen,"c(45.801, 14.0851)",2019-03-24,1
401,2019-03-26T00:00:00Z,2019,Trump I,Yemen,"c(45.5727, 13.9852)",2019-03-24,2
402,2019-03-28T00:00:00Z,2019,Trump I,Yemen,"c(45.5727, 13.9852)",2019-03-24,3
403,2019-03-30T00:00:00Z,2019,Trump I,Yemen,"c(45.801, 14.0851)",2019-03-24,4
404,2019-04-04T00:00:00Z,2019,Trump I,Somalia,"c(44.7208, 1.8734)",2019-03-31,1
405,2019-04-04T00:00:00Z,2019,Trump I,Somalia,"c(45.3337, 2.0414)",2019-03-31,2
406,2019-04-07T00:00:00Z,2019,Trump I,Yemen,"c(48.6362, 15.9214)",2019-04-07,1
407,2019-04-09T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-04-07,2
408,2019-04-11T00:00:00Z,2019,Trump I,Somalia,"c(44.2857, 1.6547)",2019-04-07,3
409,2019-04-11T00:00:00Z,2019,Trump I,Somalia,"c(44.2857, 1.6547)",2019-04-07,4
410,2019-04-13T00:00:00Z,2019,Trump I,Yemen,"c(47.0276, 14.9328)",2019-04-07,5
411,2019-04-14T00:00:00Z,2019,Trump I,Somalia,"c(50.8255, 11.55)",2019-04-14,1
412,2019-04-14T00:00:00Z,2019,Trump I,Somalia,"c(50.2507, 9.978)",2019-04-14,2
413,2019-04-15T00:00:00Z,2019,Trump I,Yemen,"c(45.2068, 14.721)",2019-04-14,3
414,2019-04-19T00:00:00Z,2019,Trump I,Somalia,"c(42.7382, 0.0692)",2019-04-14,4
415,2019-04-25T00:00:00Z,2019,Trump I,Somalia,"c(44.7815, 1.8622)",2019-04-21,1
416,2019-04-25T00:00:00Z,2019,Trump I,Somalia,"c(50.424, 10.5625)",2019-04-21,2
417,2019-04-26T00:00:00Z,2019,Trump I,Somalia,"c(50.424, 10.5625)",2019-04-21,3
418,2019-05-05T00:00:00Z,2019,Trump I,Somalia,"c(44.6905, 2.2524)",2019-05-05,1
419,2019-05-05T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-05-05,2
420,2019-05-05T00:00:00Z,2019,Trump I,Somalia,"c(44.6905, 2.2524)",2019-05-05,3
421,2019-05-07T00:00:00Z,2019,Trump I,Yemen,"c(45.4158, 15.4628)",2019-05-05,4
422,2019-05-08T00:00:00Z,2019,Trump I,Somalia,"c(45.634, 9.745)",2019-05-05,5
423,2019-05-08T00:00:00Z,2019,Trump I,Somalia,"c(49.1816, 11.2842)",2019-05-05,6
424,2019-05-09T00:00:00Z,2019,Trump I,Somalia,"c(45.634, 9.745)",2019-05-05,7
425,2019-05-09T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-05-05,8
426,2019-05-10T00:00:00Z,2019,Trump I,Somalia,"c(44.5452, 2.0844)",2019-05-05,9
427,2019-05-22T00:00:00Z,2019,Trump I,Somalia,"c(44.8055, 2.5824)",2019-05-19,1
428,2019-05-22T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-05-19,2
429,2019-05-24T00:00:00Z,2019,Trump I,Somalia,"c(44.7217, 2.5829)",2019-05-19,3
430,2019-05-24T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-05-19,4
431,2019-05-26T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-05-26,1
432,2019-06-04T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-06-02,1
433,2019-06-05T00:00:00Z,2019,Trump I,Somalia,"c(44.6905, 2.2524)",2019-06-02,2
434,2019-06-16T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-06-16,1
435,2019-06-17T00:00:00Z,2019,Trump I,Somalia,"c(44.6905, 2.2524)",2019-06-16,2
436,2019-06-24T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-06-23,1
437,2019-06-25T00:00:00Z,2019,Trump I,Yemen,"c(45.4295, 13.9923)",2019-06-23,2
438,2019-06-25T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-06-23,3
439,2019-06-30T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-06-30,1
440,2019-07-12T00:00:00Z,2019,Trump I,Somalia,"c(45.116, 2.15)",2019-07-07,1
441,2019-07-18T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-07-14,1
442,2019-07-27T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-07-21,1
443,2019-08-16T00:00:00Z,2019,Trump I,Somalia,"c(44.7733, 1.9167)",2019-08-11,1
444,2019-08-16T00:00:00Z,2019,Trump I,Somalia,"c(44.7, 1.8)",2019-08-11,2
445,2019-08-18T00:00:00Z,2019,Trump I,Somalia,"c(44.7, 1.8)",2019-08-18,1
446,2019-08-20T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-08-18,2
447,2019-08-21T00:00:00Z,2019,Trump I,Yemen,"c(45.0408, 14.7965)",2019-08-18,3
448,2019-08-22T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-08-18,4
449,2019-08-25T00:00:00Z,2019,Trump I,Somalia,"c(42.5732, 1.2448)",2019-08-25,1
450,2019-08-25T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-08-25,2
451,2019-08-26T00:00:00Z,2019,Trump I,Somalia,"c(42.2899, 1.81)",2019-08-25,3
452,2019-08-26T00:00:00Z,2019,Trump I,Somalia,"c(42.4522, 1.6394)",2019-08-25,4
453,2019-09-02T00:00:00Z,2019,Trump I,Yemen,"c(45.5944, 14.6804)",2019-09-01,1
454,2019-09-03T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-09-01,2
455,2019-09-17T00:00:00Z,2019,Trump I,Somalia,"c(42.5463, -0.3603)",2019-09-15,1
456,2019-09-19T00:00:00Z,2019,Trump I,Libya,"c(13.9184, 25.9155)",2019-09-15,2
457,2019-09-24T00:00:00Z,2019,Trump I,Somalia,"c(44.7208, 1.8734)",2019-09-22,1
458,2019-09-24T00:00:00Z,2019,Trump I,Libya,"c(13.5, 26)",2019-09-22,2
459,2019-09-26T00:00:00Z,2019,Trump I,Libya,"c(14.4283, 27.0377)",2019-09-22,3
460,2019-09-29T00:00:00Z,2019,Trump I,Libya,"c(14.7372, 26.1339)",2019-09-29,1
461,2019-09-30T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-09-29,2
462,2019-09-30T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-09-29,3
463,2019-10-25T00:00:00Z,2019,Trump I,Somalia,"c(44.9167, 9.8667)",2019-10-20,1
464,2019-10-25T00:00:00Z,2019,Trump I,Somalia,"c(49.1816, 11.2842)",2019-10-20,2
465,2019-10-31T00:00:00Z,2019,Trump I,Iraq,"c(42.5487, 33.8514)",2019-10-27,1
466,2019-11-01T00:00:00Z,2019,Trump I,Yemen,"c(45.2211, 15.173)",2019-10-27,2
467,2019-11-03T00:00:00Z,2019,Trump I,Somalia,"c(43.5233, 2.1106)",2019-11-03,1
468,2019-11-05T00:00:00Z,2019,Trump I,Somalia,"c(47.8584, 4.6517)",2019-11-03,2
469,2019-11-12T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-11-10,1
470,2019-11-19T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-11-17,1
471,2019-11-30T00:00:00Z,2019,Trump I,Somalia,"c(42.7666, 0.4833)",2019-11-24,1
472,2019-12-09T00:00:00Z,2019,Trump I,Somalia,"c(42.4522, 1.6394)",2019-12-08,1
473,2019-12-16T00:00:00Z,2019,Trump I,Somalia,"c(42.5738, 1.2531)",2019-12-15,1
474,2019-12-16T00:00:00Z,2019,Trump I,Somalia,"c(42.5708, 1.253)",2019-12-15,2
475,2019-12-29T00:00:00Z,2019,Trump I,Iraq,"c(41.1389, 34.3669)",2019-12-29,1
476,2019-12-29T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-12-29,2
477,2019-12-29T00:00:00Z,2019,Trump I,Somalia,"c(43.3837, 0.8014)",2019-12-29,3
478,2019-12-30T00:00:00Z,2019,Trump I,Somalia,"c(48.9707, 11.1048)",2019-12-29,4
479,2020-01-02T00:00:00Z,2020,Trump I,Iraq,"c(44.2338, 33.2619)",2019-12-29,5
480,2020-01-02T00:00:00Z,2020,Trump I,Yemen,"c(44.2072, 15.4025)",2019-12-29,6
481,2020-01-03T00:00:00Z,2020,Trump I,Iraq,"c(44.2338, 33.2619)",2019-12-29,7
482,2020-01-03T00:00:00Z,2020,Trump I,Somalia,"c(44.9133, 2.0682)",2019-12-29,8
483,2020-01-04T00:00:00Z,2020,Trump I,Iraq,"c(44.278, 33.529)",2019-12-29,9
484,2020-01-15T00:00:00Z,2020,Trump I,Yemen,"c(46.1791, 14.252)",2020-01-12,1
485,2020-01-16T00:00:00Z,2020,Trump I,Somalia,"c(43.3837, 0.8014)",2020-01-12,2
486,2020-01-25T00:00:00Z,2020,Trump I,Yemen,"c(45.3495, 15.48)",2020-01-19,1
487,2020-01-26T00:00:00Z,2020,Trump I,Somalia,"c(42.7382, 0.0692)",2020-01-26,1
488,2020-01-27T00:00:00Z,2020,Trump I,Yemen,"c(45.4392, 15.4647)",2020-01-26,2
489,2020-01-27T00:00:00Z,2020,Trump I,Yemen,"c(45.399, 15.4465)",2020-01-26,3
490,2020-01-27T00:00:00Z,2020,Trump I,Somalia,"c(42.7739, 0.4724)",2020-01-26,4
491,2020-01-29T00:00:00Z,2020,Trump I,Yemen,"c(45.0387, 14.7915)",2020-01-26,5
492,2020-01-29T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-01-26,6
493,2020-02-01T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-01-26,7
494,2020-02-02T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-02-02,1
495,2020-02-03T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-02-02,2
496,2020-02-04T00:00:00Z,2020,Trump I,Somalia,"c(42.1959, -0.2201)",2020-02-02,3
497,2020-02-06T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-02-02,4
498,2020-02-17T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-02-16,1
499,2020-02-19T00:00:00Z,2020,Trump I,Somalia,"c(41.6643, -0.7334)",2020-02-16,2
500,2020-02-21T00:00:00Z,2020,Trump I,Somalia,"c(42.4522, 1.6394)",2020-02-16,3
501,2020-02-22T00:00:00Z,2020,Trump I,Somalia,"c(42.4522, 1.6394)",2020-02-16,4
502,2020-02-23T00:00:00Z,2020,Trump I,Somalia,"c(42.5738, 1.2531)",2020-02-23,1
503,2020-02-24T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-02-23,2
504,2020-02-24T00:00:00Z,2020,Trump I,Somalia,"c(42.7143, 0.5781)",2020-02-23,3
505,2020-02-28T00:00:00Z,2020,Trump I,Somalia,"c(43.3837, 0.8014)",2020-02-23,4
506,2020-03-02T00:00:00Z,2020,Trump I,Somalia,"c(43.3837, 0.8014)",2020-03-01,1
507,2020-03-05T00:00:00Z,2020,Trump I,Somalia,"c(43.3837, 0.8014)",2020-03-01,2
508,2020-03-07T00:00:00Z,2020,Trump I,Somalia,"c(44.9667, 1.8342)",2020-03-01,3
509,2020-03-09T00:00:00Z,2020,Trump I,Somalia,"c(44.7, 1.8)",2020-03-08,1
510,2020-03-10T00:00:00Z,2020,Trump I,Somalia,"c(44.7, 1.8)",2020-03-08,2
511,2020-03-12T00:00:00Z,2020,Trump I,Iraq,"c(41.1389, 34.3669)",2020-03-08,3
512,2020-03-13T00:00:00Z,2020,Trump I,Iraq,"c(44.0165, 32.5979)",2020-03-08,4
513,2020-03-16T00:00:00Z,2020,Trump I,Somalia,"c(44.7, 1.8)",2020-03-15,1
514,2020-03-17T00:00:00Z,2020,Trump I,Somalia,"c(44.7, 1.8)",2020-03-15,2
515,2020-03-17T00:00:00Z,2020,Trump I,Somalia,"c(45.1502, 2.1766)",2020-03-15,3
516,2020-03-27T00:00:00Z,2020,Trump I,Somalia,"c(43.5233, 2.1106)",2020-03-22,1
517,2020-03-27T00:00:00Z,2020,Trump I,Somalia,"c(43.5232, 2.1105)",2020-03-22,2
518,2020-04-02T00:00:00Z,2020,Trump I,Somalia,"c(44.0821, 2.8049)",2020-03-29,1
519,2020-04-02T00:00:00Z,2020,Trump I,Somalia,"c(43.6469, 3.1172)",2020-03-29,2
